duration_hours,duration_days,pr_number,pr_id,state,is_merged,is_draft,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,time_to_first_review_hours,time_to_first_approval_hours,timeline_event_count,commit_count_timeline,comment_count_timeline,review_requested_count,title,title_length,body_length,repo_language,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,images_count,videos_count,body,non_working_hours,non_working_days,effective_hours,effective_days,description_word_count,description_croatian_words,description_english_words,description_croatian_pct,description_english_pct,title_word_count,title_croatian_words,title_english_words,title_croatian_pct,title_english_pct
22.866666666666667,0.9527777777777778,551,2912518570,closed,True,False,2025-10-14T07:06:43Z,2025-10-15T05:58:43Z,2025-10-15T05:58:43Z,2025-10-15T05:58:45Z,2025-10-14T07:16:39Z,2025-10-14T07:06:43+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],77,49,11,2,126,0,0,3,3,0,0,0,2025-10-14T09:58:48+00:00,2025-10-14T09:58:48+00:00,2.8680555555555554,2.8680555555555554,15,2,0,5,14205339 BE: Interni status,27,405,TypeScript,"- sentToProduction -> internalStatus - dodana migracijska skripta (ako je sentToProduction bia TRUE internalStatus mu je ""Proizvodnja"", a ako je false onda ""Prodaja"") - zakucavamo zasad na UNKNOWN (FE PR ce maknit ovo i zapravo slat internalStatus kroz formu) - dodan InternalStatus enum sa nekim privremenim vrijednostima (prave/tocne cemo dobit uskoro) - azuriran validator i Event tipovi",390,False,False,True,False,True,False,,0,0,"# Description

- sentToProduction -> internalStatus
- dodana migracijska skripta (ako je sentToProduction bia TRUE internalStatus mu je ""Proizvodnja"", a ako je false onda ""Prodaja"")
- zakucavamo zasad na UNKNOWN (FE PR ce maknit ovo i zapravo slat internalStatus kroz formu)
- dodan InternalStatus enum sa nekim privremenim vrijednostima (prave/tocne cemo dobit uskoro)
- azuriran validator i Event tipovi",0.0,0.0,22.866666666666667,0.9527777777777778,52,8,52,15.384615384615385,100.0,4,0,4,0.0,100.0
21.92972222222222,0.913738425925926,552,2913299306,closed,True,False,2025-10-14T11:37:01Z,2025-10-15T09:32:48Z,2025-10-15T09:32:48Z,2025-10-15T09:32:50Z,2025-10-14T11:39:50Z,2025-10-14T11:37:01+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],22,1,1,2,23,0,0,1,1,0,0,0,2025-10-15T09:27:13+00:00,2025-10-15T09:27:13+00:00,21.836666666666662,21.836666666666662,12,2,0,5,14211868 BE: Sortiranje bulk događaja,37,79,TypeScript,u excelici za događaje istog datuma sortirano po vremenu početka,64,False,False,True,False,True,False,,0,0,"# Description

u excelici za događaje istog datuma sortirano po vremenu početka",0.0,0.0,21.92972222222222,0.913738425925926,10,9,0,90.0,0.0,5,3,1,60.0,20.0
310.4822222222222,12.93675925925926,553,2913432476,closed,True,False,2025-10-14T12:17:58Z,2025-10-27T10:46:54Z,2025-10-27T10:46:54Z,2025-10-27T10:46:56Z,2025-10-27T10:37:14Z,2025-10-14T12:17:58+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],10,6,2,25,16,0,1,2,1,1,0,0,2025-10-18T09:49:16+00:00,2025-10-27T10:45:04+00:00,93.52166666666666,310.45166666666665,37,25,0,5,14199680 BE: Status otkazano,28,409,TypeScript,dodan status otkazano u event status i ažuriran validator da je razlog odbijanja obavezan i kad je status OTKAZANO nisan u validator dodava logiku zabrane statusa otkazano prema flagu u envu jer ako je u api/.env odvojeni paket mu nemoze pristupit a dodavat env u validator zbog ovoga mi se parilo nepotrebno na FE ce svakako bit flag prema kojem cemo (ne)prikazivat u izborniku opciju OTKAZANO,394,False,False,True,False,True,False,,0,0,"# Description

dodan status otkazano u event status i ažuriran validator da je razlog odbijanja obavezan i kad je status OTKAZANO
nisan u validator dodava logiku zabrane statusa otkazano prema flagu u envu jer ako je u api/.env odvojeni paket mu nemoze pristupit a dodavat env u validator zbog ovoga mi se parilo nepotrebno
na FE ce svakako bit flag prema kojem cemo (ne)prikazivat u izborniku opciju OTKAZANO",97.0,4.041666666666667,213.48222222222225,8.895092592592594,68,55,3,80.88235294117648,4.411764705882353,4,0,4,0.0,100.0
39.94861111111111,1.664525462962963,554,2914055260,closed,True,False,2025-10-14T15:07:52Z,2025-10-16T07:04:47Z,2025-10-16T07:04:47Z,2025-10-16T07:04:49Z,2025-10-14T15:14:52Z,2025-10-14T15:07:52+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],9,24,1,2,33,0,0,3,3,0,0,0,2025-10-15T09:38:38+00:00,2025-10-15T09:38:38+00:00,18.512777777777774,18.512777777777774,14,2,0,5,BE: Excel update,16,284,TypeScript,promjene na excelici: - maknuto polje meniji - kontakt osobe na terenu -> kuhinja primjetia san da ne koristimo locationDescription u excelici pa san maka i to updateani excel template: [template.xlsx](https://github.com/user-attachments/files/22907776/template.xlsx),267,False,False,False,True,True,False,,0,0,"# Description

promjene na excelici:
- maknuto polje meniji
- kontakt osobe na terenu -> kuhinja

primjetia san da ne koristimo locationDescription u excelici pa san maka i to

updateani excel template:
[template.xlsx](https://github.com/user-attachments/files/22907776/template.xlsx)",0.0,0.0,39.94861111111111,1.664525462962963,38,7,38,18.421052631578945,100.0,3,0,3,0.0,100.0
0.1244444444444444,0.0051851851851851,555,2915938736,closed,True,False,2025-10-15T06:15:55Z,2025-10-15T06:23:23Z,2025-10-15T06:23:23Z,2025-10-15T06:23:24Z,,2025-10-15T06:15:55+00:00,[user_2],2,[user_2],0,,8,6,1,1,14,0,0,0,0,0,0,0,,,,,4,1,0,0,Quickfix: Product type migration,32,0,TypeScript,,0,True,False,False,False,True,False,TASK_ID,0,0,,0.0,0.0,0.1244444444444444,0.0051851851851851,0,0,0,0.0,0.0,4,0,4,0.0,100.0
3.5297222222222224,0.1470717592592592,556,2916074312,closed,True,False,2025-10-15T07:06:56Z,2025-10-15T10:38:43Z,2025-10-15T10:38:43Z,2025-10-15T10:38:45Z,,2025-10-15T07:06:56+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],4,4,1,2,8,0,1,1,1,0,0,0,2025-10-15T09:55:47+00:00,2025-10-15T09:55:47+00:00,2.8141666666666665,2.8141666666666665,11,2,0,5,FE: Update event form labels,28,181,TypeScript,"promjenjene labele u event formi: - “Opis događaja” -> “Opis događaja / narudžbe” - “Opis narudžbe” -> “Napomene” - sakriveno polje “Procijenjena vrijednost narudžbe""",166,False,False,True,False,False,True,,0,0,"# Description

promjenjene labele u event formi:
- “Opis događaja” -> “Opis događaja / narudžbe”
- “Opis narudžbe” -> “Napomene”
- sakriveno polje “Procijenjena vrijednost narudžbe""",0.0,0.0,3.5297222222222224,0.1470717592592592,18,18,0,100.0,0.0,5,0,5,0.0,100.0
33.0775,1.3782291666666666,557,2916899037,closed,True,False,2025-10-15T11:20:31Z,2025-10-16T20:25:10Z,2025-10-16T20:25:10Z,2025-10-16T20:25:12Z,,2025-10-15T11:20:31+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],132,38,7,4,170,2,4,5,2,3,0,0,2025-10-15T11:28:54+00:00,2025-10-15T11:57:22+00:00,0.1397222222222222,0.6141666666666666,19,4,2,5,14205346 FE: Interni status,27,350,TypeScript,"Dodano polje ""Dodijeljeno"" u formi događaja. Napravljene su sljedeće izmjene: - Dodan padajući izbornik ""Dodijeljeno"" u formi događaja sa opcijama enuma InternalStatus - Dodane potrebne mape/konstante za InternalStatus - Maknuto zakucavanje na Nepoznato na BE - Dodano filtriranje za polje ""Dodijeljeno"" - Prilagođen kod za filtriranje",335,False,False,True,False,False,True,,0,0,"# Description

Dodano polje ""Dodijeljeno"" u formi događaja. Napravljene su sljedeće izmjene:
- Dodan padajući izbornik ""Dodijeljeno"" u formi događaja sa opcijama enuma InternalStatus
- Dodane potrebne mape/konstante za InternalStatus
- Maknuto zakucavanje na Nepoznato na BE
- Dodano filtriranje za polje ""Dodijeljeno""
- Prilagođen kod za filtriranje",0.0,0.0,33.0775,1.3782291666666666,42,40,1,95.23809523809523,2.380952380952381,4,0,4,0.0,100.0
32.245,1.3435416666666666,558,2917117119,closed,True,False,2025-10-15T12:31:05Z,2025-10-16T20:45:47Z,2025-10-16T20:45:47Z,2025-10-16T20:45:48Z,,2025-10-15T12:31:05+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],148,27,7,2,175,0,3,5,2,3,0,0,2025-10-16T08:03:04+00:00,2025-10-16T08:03:04+00:00,19.533055555555556,19.533055555555556,14,2,0,5,"14211846 FE: Dodavanje polja ""grupe""",36,297,TypeScript,"Dodano je novo polje ""Grupa"" tj. ""Vrsta"" (nisam skužia imenovanje pa lako promijenim). Napravljene su sljedeće izmjene: - Dodano novo polje u formi - Maknuta hardkodirana vrijednost - Dodana Badge komponenta za boje u tablici - Dodan filter za novo polje - Refaktoran kod za filtere",282,False,False,True,False,False,True,,0,0,"# Description

Dodano je novo polje ""Grupa"" tj. ""Vrsta"" (nisam skužia imenovanje pa lako promijenim). Napravljene su sljedeće izmjene:
- Dodano novo polje u formi
- Maknuta hardkodirana vrijednost
- Dodana Badge komponenta za boje u tablici
- Dodan filter za novo polje
- Refaktoran kod za filtere",0.0,0.0,32.245,1.3435416666666666,41,39,0,95.1219512195122,0.0,5,0,5,0.0,100.0
4.6947222222222225,0.1956134259259259,559,2919925089,closed,True,False,2025-10-16T09:16:51Z,2025-10-16T13:58:32Z,2025-10-16T13:58:32Z,2025-10-16T13:58:34Z,2025-10-16T09:29:09Z,2025-10-16T09:16:51+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],162,54,15,6,216,0,2,3,1,2,0,0,2025-10-16T12:06:07+00:00,2025-10-16T12:34:27+00:00,2.821111111111111,3.2933333333333334,18,6,0,5,14216265 BE: Klijent,20,483,TypeScript,"prosirivanje user modela jer cemo dodavat i klijente kao korisnike promjene u schemi: - dodan enum UserType - dodano obavezno polje “type” vrijednosti enuma UserType - dodana opcionalna polja companyName, companyTaxNumber, phone - password je sada opcionalan (klijenti nece imati lozinke) dodana migracijska skripta (svim postojećim korisnicima tip zakucan u EMPLOYEE) ažurirani user tipovi u user.repository dodano u selectovima novo dodana polja ažuriran validator",466,False,True,False,False,True,False,,0,0,"# Description

prosirivanje user modela jer cemo dodavat i klijente kao korisnike

promjene u schemi:
- dodan enum UserType
- dodano obavezno polje “type” vrijednosti enuma UserType
- dodana opcionalna polja companyName, companyTaxNumber, phone
- password je sada opcionalan (klijenti nece imati lozinke)

dodana migracijska skripta (svim postojećim korisnicima tip zakucan u EMPLOYEE)
ažurirani user tipovi
u user.repository dodano u selectovima novo dodana polja
ažuriran validator",0.0,0.0,4.6947222222222225,0.1956134259259259,61,55,3,90.1639344262295,4.918032786885246,3,0,3,0.0,100.0
98.03666666666666,4.084861111111111,560,2920121098,closed,True,False,2025-10-16T10:23:33Z,2025-10-20T12:25:45Z,2025-10-20T12:25:45Z,2025-10-20T12:25:47Z,2025-10-16T14:04:37Z,2025-10-16T10:23:33+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],313,142,35,23,455,1,3,3,2,1,0,0,2025-10-17T09:46:53+00:00,2025-10-17T09:46:53+00:00,23.38888888888889,23.38888888888889,39,23,1,6,14216375 FS: Zaposlenici,24,615,TypeScript,odvajanje zaposlenika i klijenata: - prosiren postojeci getAll endpoint sa query parametrom “type” - proširen useFetchUsers tako da prima tip i dodaje ga kao query parametar ako je tip priložen - na stranici korisnici dohvaćamo korisnike tipa EMPLOYEE preimenovano: - ruta /users → /employees - page Users → Employees - useUserForm → useEmployeeForm - page UserCreate → EmployeeCreate - page UserEdit → EmployeeEdit - komponenta UserForm → EmployeeForm dodana migracijska skripta za prebacivanje entityType polja iz Change i Notification tablica iz USER u EMPLOYEE ažurirane promjene i notifikacije,598,False,True,False,False,True,True,,0,0,"# Description

odvajanje zaposlenika i klijenata:
- prosiren postojeci getAll endpoint sa query parametrom “type”
- proširen useFetchUsers tako da prima tip i dodaje ga kao query parametar ako je tip priložen
- na stranici korisnici dohvaćamo korisnike tipa EMPLOYEE

preimenovano:
- ruta /users → /employees
- page Users → Employees
- useUserForm → useEmployeeForm
- page UserCreate → EmployeeCreate
- page UserEdit → EmployeeEdit
- komponenta UserForm → EmployeeForm

dodana migracijska skripta za prebacivanje entityType polja iz Change i Notification tablica iz USER u EMPLOYEE
ažurirane promjene i notifikacije",48.0,2.0,50.03666666666666,2.0848611111111106,73,61,7,83.56164383561644,9.58904109589041,3,0,3,0.0,100.0
20.098333333333333,0.8374305555555556,561,2920792259,closed,True,False,2025-10-16T13:53:58Z,2025-10-17T09:59:53Z,2025-10-17T09:59:52Z,2025-10-17T09:59:54Z,,2025-10-16T13:53:58+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],1,1,1,1,2,0,0,2,2,0,0,0,2025-10-17T09:50:34+00:00,2025-10-17T09:50:34+00:00,19.94333333333333,19.94333333333333,11,1,0,5,BE: Excel font,14,60,TypeScript,za sve celije stavljen font Arial velicine 10,45,False,False,True,False,True,False,,0,0,"# Description

za sve celije stavljen font Arial velicine 10",0.0,0.0,20.098333333333333,0.8374305555555556,8,1,8,12.5,100.0,3,0,3,0.0,100.0
13.756666666666666,0.5731944444444445,562,2922172443,closed,True,False,2025-10-16T21:19:40Z,2025-10-17T11:05:04Z,2025-10-17T11:05:04Z,2025-10-17T11:05:06Z,,2025-10-16T21:19:40+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],11,1,1,1,12,0,0,2,2,0,0,0,2025-10-17T08:50:53+00:00,2025-10-17T08:50:53+00:00,11.520277777777778,11.520277777777778,11,1,0,5,14223154 FE: označavanje događaja poslanog na obradu,52,65,TypeScript,"Dodan novi stupac ""Dodijeljeno"" u tablici događaja",50,False,False,True,False,False,True,,1,0,"# Description

Dodan novi stupac ""Dodijeljeno"" u tablici događaja",0.0,0.0,13.756666666666666,0.5731944444444445,7,7,0,100.0,0.0,7,5,1,71.42857142857143,14.285714285714285
97.69944444444444,4.070810185185185,563,2923992281,closed,True,False,2025-10-17T11:04:03Z,2025-10-21T12:46:01Z,2025-10-21T12:46:01Z,2025-10-21T12:46:03Z,,2025-10-17T11:04:03+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],41,14,1,2,55,2,0,3,2,1,0,0,2025-10-18T09:42:35+00:00,2025-10-20T07:13:02+00:00,22.642222222222223,68.14972222222222,15,2,2,5,"14188971 FE: Optional polje ""Opis lokacije""",43,289,TypeScript,"Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.",274,False,False,True,False,False,True,,0,0,"# Description

Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.",48.0,2.0,49.69944444444444,2.0708101851851852,45,42,0,93.33333333333333,0.0,6,0,6,0.0,100.0
27.743333333333332,1.1559722222222222,564,2924066943,closed,True,False,2025-10-17T11:25:23Z,2025-10-18T15:09:59Z,2025-10-18T15:09:59Z,2025-10-18T15:10:00Z,,2025-10-17T11:25:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],2,2,1,1,4,0,0,1,1,0,0,0,2025-10-18T09:43:11+00:00,2025-10-18T09:43:11+00:00,22.296666666666667,22.296666666666667,10,1,0,5,14041354 FE: No toast on user update,36,115,TypeScript,"Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit",100,True,False,False,False,False,True,,0,0,"# Description

Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit",16.743333333333332,0.6976388888888888,11.0,0.4583333333333333,16,5,16,31.25,100.0,7,0,7,0.0,100.0
95.895,3.995625,565,2924255216,closed,True,False,2025-10-17T12:17:23Z,2025-10-21T12:11:06Z,2025-10-21T12:11:05Z,2025-10-21T12:11:07Z,,2025-10-17T12:17:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],15,0,1,2,15,1,0,3,2,1,0,0,2025-10-18T09:43:43+00:00,2025-10-20T07:08:09+00:00,21.43888888888889,66.84611111111111,14,2,1,5,14279698 FE: Internal status notification map,45,83,TypeScript,"Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.",68,True,False,False,False,False,True,,0,0,"# Description

Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.",48.0,2.0,47.895,1.995625,7,1,7,14.285714285714285,100.0,6,0,6,0.0,100.0
31.0925,1.2955208333333337,566,2928891319,closed,True,False,2025-10-20T07:34:10Z,2025-10-21T14:39:43Z,2025-10-21T14:39:43Z,2025-10-21T14:39:46Z,,2025-10-20T07:34:10+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],350,77,13,6,427,2,6,9,4,5,0,0,2025-10-20T07:35:02+00:00,2025-10-20T08:02:20+00:00,0.0144444444444444,0.4694444444444444,24,6,2,5,14268042 FS: notifications filter,33,753,TypeScript,"Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene: - Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente - Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param - Dodano BE filtriranje pomoću ""systemOnly"" parama - U badge-u u notifikacijama dodan broj sistemskih notifikacija - U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja",738,False,False,True,False,True,True,,0,0,"# Description

Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene:
- Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente
- Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param
- Dodano BE filtriranje pomoću ""systemOnly"" parama
- U badge-u u notifikacijama dodan broj sistemskih notifikacija
- U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja",0.0,0.0,31.0925,1.2955208333333337,105,94,5,89.52380952380953,4.761904761904762,4,0,4,0.0,100.0
192.8675,8.036145833333334,567,2929191226,closed,True,False,2025-10-20T09:30:23Z,2025-10-28T10:22:26Z,2025-10-28T10:22:26Z,2025-10-28T10:22:28Z,2025-10-22T11:19:03Z,2025-10-20T09:30:23+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],1059,478,40,53,1537,0,31,14,1,13,0,0,2025-10-22T11:24:56+00:00,2025-10-25T15:50:04+00:00,49.909166666666664,126.32805555555557,73,53,0,8,14216549 FS: Migracija client podataka,38,2360,TypeScript,"promjene strukture: - client polja iz event tablice prebacena u User tablicu - dodana relacija Client u Event tablicu umjesto svih client polja - lozinka i email opcionalni u User tablici (klijenti nece imati lozinke a dosada ni email klijenta nije bia obavezan kad bi se upisiva u eventu) dodana migracijska skripta: - migrirani client podaci iz eventa u svoju user tablicu na nacin da se kreiraju klijenti u User tablici - izbjegavamo duplikate po emailu, ako su dva eventa imali clientEmail isti kreirace se jedan klijent i oba eventa pridruziti njegov clientId - migrirane event promjene tako da client polja se prebace u zasebne promjene klijenta mapiranje imena klijenta u event promjenama (potrebno za slucaj kada se eventu promjeni clientId pa da se dohvati taj klijent i ispise njegovo ime a ne ID, isto ko sta smo radili za service) updateani tipovi flow kreiranja eventa (triba smislit bolji nacin i najvjerojatnije odvojit klijent i event formu): - kreiranjem eventa se poziva upsert klijenta(ako je popunjen klijentov email u event formi provjeravamo da li vec postoji da ne radimo duplikate, ako postoji koristimo njega, ako ne postoji kreiramo novog klijenta) - prilikom promjene eventa mozemo klijentove podatke mijenjati, gledamo email kao identifikator - ako kroz event formu mijenjamo podatke klijenta sa emailom npr: [ivo@unist.hr](mailto:ivo@unist.hr) azurirat cemo tog klijenta i na svim ostalim eventovima gdje je taj klijent - kada prebacimo klijentov email u event formi iz npr: [ivo@unist.hr](mailto:ivo@unist.hr) u [maja@unist.hr](mailto:maja@unist.hr) ako postoji dohvacamo vec postojeceg klijenta, ako ne postoji kreiramo novog sa tim mailom (ne updateamo [ivo@unist.hr](mailto:ivo@unist.hr)) - ako mijenjamo kroz event formu klijenta bez emaila updateamo tocno njega (ne kreiramo novog) updateani raw queriji kako je u formi puno ime klijenta a u tablici imamo odvojeno ime i prezime spaja sam ime i prezime (nebi bilo lose u formi odvojit ime i prezime) u event formi je bia problem sa klijent poljima jer su atributi objekta pa san poravna to samo za formu da se koristi ko da su polja samog eventa pa se na submit salje u pravilnom obliku updateani validatori tldr: opci kaos, treba bolje smislit sta i kako sa klijentom u event formi, ovako imamo prakticki 2 forme u jednoj a svaka radi zasebnu stvar",2334,False,True,False,False,True,True,,0,0,"# Description

promjene strukture:
- client polja iz event tablice prebacena u User tablicu
- dodana relacija Client u Event tablicu umjesto svih client polja
- lozinka i email opcionalni u User tablici (klijenti nece imati lozinke a dosada ni email klijenta nije bia obavezan kad bi se upisiva u eventu)

dodana migracijska skripta: 
- migrirani client podaci iz eventa u svoju user tablicu na nacin da se kreiraju klijenti u User tablici 
- izbjegavamo duplikate po emailu, ako su dva eventa imali clientEmail isti kreirace se jedan klijent i oba eventa pridruziti njegov clientId
- migrirane event promjene tako da client polja se prebace u zasebne promjene klijenta

mapiranje imena klijenta u event promjenama (potrebno za slucaj kada se eventu promjeni clientId pa da se dohvati taj klijent i ispise njegovo ime a ne ID, isto ko sta smo radili za service)

updateani tipovi

flow kreiranja eventa (triba smislit bolji nacin i najvjerojatnije odvojit klijent i event formu):
- kreiranjem eventa se poziva upsert klijenta(ako je popunjen klijentov email u event formi provjeravamo da li vec postoji da ne radimo duplikate, ako postoji koristimo njega, ako ne postoji kreiramo novog klijenta)
- prilikom promjene eventa mozemo klijentove podatke mijenjati, gledamo email kao identifikator
- ako kroz event formu mijenjamo podatke klijenta sa emailom npr: [ivo@unist.hr](mailto:ivo@unist.hr) azurirat cemo tog klijenta i na svim ostalim eventovima gdje je taj klijent
- kada prebacimo klijentov email u event formi iz npr: [ivo@unist.hr](mailto:ivo@unist.hr) u [maja@unist.hr](mailto:maja@unist.hr) ako postoji dohvacamo vec postojeceg klijenta, ako ne postoji kreiramo novog sa tim mailom (ne updateamo [ivo@unist.hr](mailto:ivo@unist.hr))
- ako mijenjamo kroz event formu klijenta bez emaila updateamo tocno njega (ne kreiramo novog)

updateani raw queriji

kako je u formi puno ime klijenta a u tablici imamo odvojeno ime i prezime spaja sam ime i prezime (nebi bilo lose u formi odvojit ime i prezime)

u event formi je bia problem sa klijent poljima jer su atributi objekta pa san poravna to samo za formu da se koristi ko da su polja samog eventa pa se na submit salje u pravilnom obliku

updateani validatori

tldr: opci kaos, treba bolje smislit sta i kako sa klijentom u event formi, ovako imamo prakticki 2 forme u jednoj a svaka radi zasebnu stvar",49.0,2.0416666666666665,143.8675,5.994479166666668,383,67,383,17.4934725848564,100.0,5,0,5,0.0,100.0
97.32583333333334,4.055243055555556,568,2929953142,closed,True,False,2025-10-20T14:01:43Z,2025-10-24T15:21:16Z,2025-10-24T15:21:16Z,2025-10-24T15:21:18Z,2025-10-21T13:48:31Z,2025-10-20T14:01:43+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],361,16,15,11,377,0,2,1,1,0,0,0,2025-10-22T08:14:04+00:00,2025-10-22T08:14:04+00:00,42.20583333333333,42.20583333333333,22,11,0,5,14216309 FE: Izmjena lozinke,28,475,TypeScript,"Napravljena je nova, neovisna i generička forma za izmjenu lozinke. ID i lozinka se šalju na postojeći PATCH endpoint. Napravljene su sljedeće izmjene: - Maknuta polja lozinke na editu - Ažuriran FormUserType i user forma da je pogodna za kreiranje i uređivanje zaposlenika - Dodana zasebna validacija za restart lozinke - Dodana nova stavka u dropdown zaposlenika i pokraj gumba ""Uredi"" na pregledu zaposlenika - Dodana change-password podruta /dashboard ruti",460,False,False,True,False,False,True,,3,0,"# Description

Napravljena je nova, neovisna i generička forma za izmjenu lozinke. ID i lozinka se šalju na postojeći PATCH endpoint. Napravljene su sljedeće izmjene:
- Maknuta polja lozinke na editu
- Ažuriran FormUserType i user forma da je pogodna za kreiranje i uređivanje zaposlenika
- Dodana zasebna validacija za restart lozinke
- Dodana nova stavka u dropdown zaposlenika i pokraj gumba ""Uredi"" na pregledu zaposlenika
- Dodana change-password podruta /dashboard ruti",0.0,0.0,97.32583333333334,4.055243055555556,66,62,3,93.93939393939394,4.545454545454546,4,0,4,0.0,100.0
240.3111111111111,10.012962962962964,569,2930134539,closed,True,False,2025-10-20T14:55:53Z,2025-10-30T15:14:33Z,2025-10-30T15:14:33Z,2025-10-30T15:14:36Z,,2025-10-20T14:55:53+00:00,[user_7],7,[user_7],1,[user],23,0,4,3,23,0,3,4,1,3,0,0,2025-10-20T20:18:17+00:00,2025-10-20T20:18:27+00:00,5.373333333333333,5.376111111111111,11,3,0,1,13966236-fe-google-analytics,28,140,TypeScript,"Dodan i inicializiran react-ga4 paket, kreiran i aktiviran custom hook za automatsko pracenje svih promjena ruta u aplikaciji",125,False,True,False,False,False,True,,0,0,"# Description

Dodan i inicializiran react-ga4 paket, kreiran i aktiviran custom hook za automatsko pracenje svih promjena ruta u aplikaciji",49.0,2.0416666666666665,191.3111111111111,7.971296296296298,19,4,19,21.052631578947366,100.0,4,0,4,0.0,100.0
0.1433333333333333,0.0059722222222222,570,2933783205,closed,True,False,2025-10-21T15:07:35Z,2025-10-21T15:16:12Z,2025-10-21T15:16:11Z,2025-10-22T10:44:08Z,,2025-10-21T15:07:35+00:00,[user_3],3,[user_3],1,[user],1,1,1,1,2,0,0,0,0,0,0,0,,,,,7,1,0,1,14301595 FE: Meni narudžbe i procijenjena vrijednost narudžbe,61,93,TypeScript,Skriveno polje za meni narudžbe (procijenjena vrijednost je već bila skrivena),78,False,False,False,True,False,True,,0,0,"# Description

Skriveno polje za meni narudžbe (procijenjena vrijednost je već bila skrivena)",0.0,0.0,0.1433333333333333,0.0059722222222222,11,11,0,100.0,0.0,8,6,1,75.0,12.5
